ID,Frame #,Sentence,Verb,Object,Envoked Frame,,Ground Truth (Manually Checking),,Frame Definition,Notes,,Predicted Frame
27,3,I move the dryer.,move,dryer,Cause_motion,,yes,,"An Agent causes a Theme to move from a Source, along a Path, to a Goal.  Different members of the frame emphasize the trajectory to different degrees, and a given instance of the frame will usually leave some of the Source, Path and/or Goal implicit. The completion of motion is not required (unlike the Placing frame, see below), although individual sentences annotated with this frame may emphasize the Goal.   '' This frame is very broad and contains several different kinds of words that refer to causing motion.  Some words in this frame do not emphasize the Manner/Means of causing the motion (transfer.v, move.v).  For many of the others (cast.v, throw.v, chuck.v, etc.), the Agent has control of the Theme only at the Source of motion, and does not experience overall motion.  For others (e.g. drag.v, push.v, shove.v, etc.) the Agent has control of the Theme throughout the motion; for these words, the Theme is resistant to motion due to some friction with the surface along which they move.    'She threw her shoes into the dryer .' 'The mechanic dragged the jack out from under the car .' 'We will move the sofa out of the room through the french doors, down the stairs, and onto the sidewalk .' '' ''  This frame is used in a very large number of productive metaphors, not all of which can be outlined here.  The most salient types include causing an entity, construed as a Theme, to change state from an initial state (Source) via an intermediate state (Path) to a final state (Goal): 'Hillary was catapulted to stardom and his life has never been the same since . CNI' 'She felt as though flung from health to illness and back by the day , by the hour .' 'Once our parents are dead , we are catapulted into becoming the older generation ourselves . CNI' 'Croquet was pushed out by tennis .' ''  A particularly divergent subtype casts changing someone's intentions as changing their location: 'Democratsforced the Senate into a rare closed door session .' 'He nudged Mrs Thatcher towards acceptance of a unified Germany .' ''  Another subtype is specifically about causing a change in quantity (the Theme) through some sequence of values (Source, Path, and Goal): 'Bonus payments would be handed out for pushing up voting levels CNI .' ''  Another type, with many subtypes, involves causing an action or state (construed as a Theme) to have an effect on another person or location or conceptual domain. In such cases, theGoal is used for the final affected domain, and Source for initial affected domain, Path for an intermediate affected domain, and Distance for degree of difference between original application of the action and final: 'Jake had been hurling these same insults at her now for years' 'One can not press this argument too far .' 'She shoved the thought to the very back of her mind .' 'She flung him a savage little smile .' All of the foregoing metaphorical uses are annotated in this frame and marked ""Metaphor"", since they seem to be semantically motivated and not lexically idiosyncratic. '' ''  This frame contrasts with the following frames which talk about an Agent changing a Theme's position with respect to a landmark (either Source or Goal): ''  In Placing, the figure (Theme) is profiled as the object, and ends up on the ground (Goal).  The focus is on the final stage of motion, in which the Theme ends up at the Goal, and usually stably remains there. 'Joyce placed the flowers onto the bed.' ''  In Filling, the ground (Goal) is profiled as the object, and the figure (Theme) ends up on the ground (Goal). 'John filled the box with old toys.' ''  In Removing, the figure (Theme) is profiled, and is removed from the ground (Source). 'Jennifer removed the flowers from the bed.' ''  In Emptying, the ground (Source) is profiled and the figure (Theme) is removed from it. 'Jason emptied the box of the old toys .' ''  Words of this frame also differ from the words of the Bringing frame in that they are more general:  either the Agent has a momentary interaction with the Theme that causes its motion, unlike the continuous causation of Bringing, or the Agent continuously acts on the Theme, but there is no supporting object that helps with the motion like the Carrier of the Bringing frame.  ",Confidence: 0.905,,v
27,4,I move the dryer.,move,dryer,Undressing,,no,,A Wearer removes an item of Clothing from a Body_location (the part of the body that the Clothing is prototypically worn on.)  'Walking on sand is better if you take off your shoes. INI',Confidence: 0.825,,v
27,5,I move the dryer.,move,dryer,Change_position_on_a_scale,,no,,"This frame consists of words that indicate the change of an Item's position on a scale (the Attribute) from a starting point (Initial_value) to an end point (Final_value). The direction (Path) of the movement can be indicated as well as the magnitude of the change (Difference).  The rate of change of the value (Speed) is optionally indicated.  Another scale (Correlate), which the values are correlated with, is indicated if it is not the default correlate (namely, absolute time).  '' The distinction between Attributes and Items is not always an easy one. The clear cases involve the expression of the Attribute in an in-PP.  'Hawke's Bay winery doubled in size last year.'  'The amount you can deduct, then, depends on whether or not the stock has increased in value during the period you have owned it.'  Other clear cases of Attributes involve NP's like size, quality, number, value that denote abstract attributes rather than events or classes of things.   '' The analysis is more complicated when an event-denoting noun phrase occurs as the subject and the sentence has no in-PP. In the simplest cases, where the Attribute is the number of occurrences of the event, the Attribute is usually left implicit, as in exx. 1 and 2, the Attribute below.  '(1)Accidents increased 20% to 345.' '(1--second FE layer)Accidents increased 20% to 345.' '(2) Attacks on civilians decreased over the last 4 months  DNI.'  In cases  like (1), we will tag the Attribute on the second layer below the Final_value label, as that FE makes it clear that the Attribute is simply cardinality. In cases like (2), we tag it as DNI because in context the hearer has to understand a particular Attribute rather than just some or any appropriate Attribute of the Item.  Note that the above pattern can be compared to cases involving tangible Items, where the Attribute may similarly be missing when the incidence or frequency of the Item is specified.  '(3) Woodland birds increasedto their highest level since 1990 DNI.'   A more complicated case involving event-denoting subjects is when the Attribute measured is not the incidence of the type of event specified but rather an Attribute of an event-participant. In (4), it is not the number of times that turbot was caught that has changed but the amount of fish caught.  '(4) Turbot catches increased from around 100 tonnes in the 1960s to around 1,200 tonnes in the mid 1990s.' '(4-second FE layer) Turbot catches increased from around 100 tonnes in the 1960s to around 1,200 tonnes in the mid 1990s.'  (Note the 2nd layer annotation of the Attribute below the Initial_value and Final_value FEs, since they indicate that the Attribute is implicitly weight.)  Similarly, in (5), the report is (in context) about the total monetary value of the gifts, not about the number of donations made.  '(5)Overall Giving by Church Members increased  from 2000 to 2001'  As can be seen from the above examples, we consider the event nouns in uses such as (4) and (5) to also specify Items. Note that in cases like (4), we do not want to treat the subject NP ""turbot catches"" as an Attribute that includes information about the Item, since it would not make sense to restate (4) as follows:  '*Turbot increased in catches.'  Two more complications arise. First, certain nouns that do not, by their etymology, denote abstract attributes have a second sense in which they do denote an Attribute.  '(6) The population of Smallville increased fourfold to 807.'   Under one reading, (6a), the population could be understood as referring to ""the people"", in which case the Attribute cardinality is understood as unexpressed, as in (1),  (2), and (3).  The Attribute could be overtly specified:  '(6a) The population of Smallville increased fourfold in size to 807.'  Under another reading, (6b), population is an Attribute that habitats or locations possess. In this case, the whole NP ""the population of Smallville"" is treated as the Attribute and on the second layer ""of Smallville"" is tagged as Item.   '(6b) The population of Smallville increased fourfold to 807.' '(6b-second FE layer) The population of Smallville increased fourfold to 807.' Support for the possibility of this second reading comes from the fact that you can also state the facts as in (6c).  '(6c) Smallville increased fourfold in population to 807.'   The last complication is that Initial_value expressions can also function as the subject, which superficially look like expressions of Attribute.  '(7) The 1999 price had increased to $3400 by 2001.' '(7--second layer) The 1999 price had increased to $3400 by 2001.'  There is no Attribute ""1999 price"" here (though the concept is plausible in certain special statistical contexts where prices are indexed to prices of a particular year). (7) simply reports that the value of the price-Attribute changed from whatever it was in 1999 to the new value of $3400 by 2001. For sentence (7), Attribute would only be indicated as ""price"" on the 2nd layer. ",Confidence: 0.815,,v
27,6,I move the dryer.,move,dryer,Removing,,yes,,"An Agent causes a Theme to move away from a location, the Source.  The Sourceis profiled by the words in this frame, just as the Goal is profiled in the Placing frame.  'I saw that several men in dark suits had removed all of the evidence from the scene.' 'With your index finger prise the meat out of the shell' 'The torrential winds dislodged most of the roof tiles.'",Confidence: 0.759,,v
27,7,I move the dryer.,move,dryer,Cause_change_of_position_on_a_scale,,no,,"This frame consists of words that indicate that an Agent or a Cause affects the position of an Item on some scale (the Attribute) to change it from an initial value (Value_1) to an end value (Value_2). The direction of the change (Path) can be encoded as well as the magnitude of the change (Difference). The rate of change of the value (Speed) can optionally be indicated as well as a second scale (Co_Variable), which the values are correlated with.  '' 'The company is raising the final dividend from 4.34p to 4.57p, to boost the total by 5.3 percent to 6.36p.'  'Similarly, a consumer boom will encourage the authorities to increase interest rates in order to keep money supply on target.'  'United Way of Central Indiana adds value to your investment.'",Confidence: 0.754,,v
27,8,I move the dryer.,move,dryer,Change_event_time,,no,,"In this frame, an Agent or Cause changes the timing of an Event. The Event will then take place at the Destination_time or with respect to a Destination_event. This can be done with by certain Means, in a certain Manner or to a certain Degree.  'The rain delayed the baseball game.'",Confidence: 0.679,,
27,9,I move the dryer.,move,dryer,,,,,,,,
27,10,I move the dryer.,move,dryer,,,,,,,,
27,11,I move the dryer.,move,dryer,,,,,,,,
27,12,I move the dryer.,move,dryer,,,,,,,,
27,13,I move the dryer.,move,dryer,,,,,,,,
27,14,I move the dryer.,move,dryer,,,,,,,,
28,1,I store the dryer.,store,dryer,Containing,,no,,In this frame a Container holds within its physical boundaries the Contents.  'The box holds three hundred pictures.',Confidence: 0.838,,v
28,2,I store the dryer.,store,dryer,Judgment,,no,,"A Cognizer makes a judgment about an Evaluee. The judgment may be positive (e.g. respect) or negative (e.g. condemn), and this information is recorded in the semantic types Positive and Negative on the Lexical Units of this frame. There may be a specific Reason for the Cognizer's judgment, or there may be a capacity or Role in which the Evaluee is judged.  '' This frame is distinct from the Judgment_communication frame in that this frame does not involve the Cognizer communicating his or her judgment to an Addressee.   'JUDGMENT:  She admired Einstein for his character.' 'JUDGMENT_COMMUNICATION:  She accused Einstein of collusion.' '' Currently, however, some lexical units and annotation for both remain in this frame.",Confidence: 0.463,,
28,3,I store the dryer.,store,dryer,Rejuvenation,,no,,"The action of an Agent or the occurrence of a Cause event returns an Entity to an earlier  state of vigor and strength.  'Falling prices and wireless connectivity have breathed new life into the PDA market. '   'While Paul Reubens resuscitates his career, Pee-wee fans use the Web to keep the 'adventure' alive.'   'Athens' democracy was unexpectedly reinvigorated by its great defeat.'",Confidence: 0.237,,
28,4,I store the dryer.,store,dryer,Storing,,yes,,An Agent has placed a Theme in an accessible but somewhat out of the way Location for the purposes of maintaining it free from harm and illegitimate use while it is not being used.,Confidence: 0.024,,
28,5,I store the dryer.,store,dryer,,,,,,,,
28,6,I store the dryer.,store,dryer,,,,,,,,
28,7,I store the dryer.,store,dryer,,,,,,,,
28,8,I store the dryer.,store,dryer,,,,,,,,
28,9,I store the dryer.,store,dryer,,,,,,,,
28,10,I store the dryer.,store,dryer,,,,,,,,
28,11,I store the dryer.,store,dryer,,,,,,,,
28,12,I store the dryer.,store,dryer,,,,,,,,
28,13,I store the dryer.,store,dryer,,,,,,,,
28,14,I store the dryer.,store,dryer,,,,,,,,
29,1,I repair the dryer.,repair,dryer,Self_motion,,no,,"The Self_mover, a living being, moves under its own direction along a Path. Alternatively or in addition to Path, an Area, Direction, Source, or Goal for the movement may be mentioned.   'She walked along the road for a while.'  Many of the lexical units in this frame can also describe the motion of vehicles (e.g., as external arguments). We treat these as belonging in this frame.   'The cars scooted slowly towards the intersection.'  Self_motion most prototypically involves individuals moving under their own power by means of their bodies. Many words also specify the manner of motion (swim, walk). This frame contains mostly words that fit this prototypical scenario, but the frame itself does not specify whether a separate vehicle is impossible, necessary, or unspecified. Lexical units that involve separate vehicles are associated with FEs that are not appropriate for the more general case of motion, so they are placed in the Operate_vehicle or Ride_vehicle frames (e.g., He drove across the country, She flew to Europe).",Confidence: 0.855,,v
29,2,I repair the dryer.,repair,dryer,,,,,,,,
29,3,I repair the dryer.,repair,dryer,,,,,,,,
29,4,I repair the dryer.,repair,dryer,,,,,,,,
29,5,I repair the dryer.,repair,dryer,,,,,,,,
29,6,I repair the dryer.,repair,dryer,,,,,,,,
29,7,I repair the dryer.,repair,dryer,,,,,,,,
29,8,I repair the dryer.,repair,dryer,,,,,,,,
29,9,I repair the dryer.,repair,dryer,,,,,,,,
29,10,I repair the dryer.,repair,dryer,,,,,,,,
29,11,I repair the dryer.,repair,dryer,,,,,,,,
29,12,I repair the dryer.,repair,dryer,,,,,,,,
29,13,I repair the dryer.,repair,dryer,,,,,,,,
29,14,I repair the dryer.,repair,dryer,,,,,,,,
30,1,I replace the dryer.,replace,dryer,Take_place_of,,yes,,"A New filler occupies a Role or serves a Function after the Old filler ceases to occupy the position.  In many cases, the Role or Function is implicit.   'Gas can substitute entirely for petrol.' 'Sometime in the 1880s gas replaced oil for manufacturing fuel.' 'Twelve years later, oil replaced coal as the energy of choice.' 'Honey can replace sugar in this recipe.'",Confidence: 0.917,,v
30,2,I replace the dryer.,replace,dryer,Replacing,,yes,,"An Agent changes the filler of a  Role by placing a New filler in the position after the Old filler ceases to occupy the position.  Often this entails the Agent removing the Old filler.  In most cases the Role is implicit.  'If you replace me with a robot, who's gonna make excuses to your wife for you?'  'Following Keating 's resignation from the Cabinet Hawke immediately replaced him as Deputy Prime Minister with Brian Howe , Minister for Community Services and Health.' ",Confidence: 0.909,,v
30,3,I replace the dryer.,replace,dryer,,,,,,,,
30,4,I replace the dryer.,replace,dryer,,,,,,,,
30,5,I replace the dryer.,replace,dryer,,,,,,,,
30,6,I replace the dryer.,replace,dryer,,,,,,,,
30,7,I replace the dryer.,replace,dryer,,,,,,,,
30,8,I replace the dryer.,replace,dryer,,,,,,,,
30,9,I replace the dryer.,replace,dryer,,,,,,,,
30,10,I replace the dryer.,replace,dryer,,,,,,,,
30,11,I replace the dryer.,replace,dryer,,,,,,,,
30,12,I replace the dryer.,replace,dryer,,,,,,,,
30,13,I replace the dryer.,replace,dryer,,,,,,,,
30,14,I replace the dryer.,replace,dryer,,,,,,,,
31,1,I open the backpack.,open,backpack,Body_movement,,yes,,"This frame contains words for motions or actions an Agent performs using some part of his/her body.   A number of words in this frame occur as blends with Communication, in which the action has an Addressee.  For example,   'Pat nodded at Kim.'  These examples differ from Communication.Gesture in that no specific message need be expressed, as in  'She nodded to him to sit down.'  Since this frame involves a particular type of motion, it contains the frame elements Source, Path, Goal and Area, which originate in the motion frame.  All of these frame elements are generally expressed in PP Complements.  'The boy swung his legs from under the table.'",Confidence: 0.823,,v
31,2,I open the backpack.,open,backpack,Closure,,yes,,"An Agent manipulates a Fastener to open or close a Containing_object (e.g. coat, jar).  Sometimes an Enclosed_region or a Container_portal may be expressed. Since the Manipulator is syntactically omissible, many verbs in this frame incorporate the Fastener.  'Mary closed her coat with a belt.' 'Mary closed her coat with one hand.' 'Mary buttoned her coat .'",Confidence: 0.590,,
31,3,I open the backpack.,open,backpack,Activity_start,,no,,"An Agent initiates the beginning of an ongoing Activity in which he will be continuously involved. '' 'At the same time, city-states began to grow in influence on the southern Greek mainland.'  'Naturally, I started crying to get out of work.'  ",Confidence: 0.529,,
31,4,I open the backpack.,open,backpack,,,,,,,,
31,5,I open the backpack.,open,backpack,,,,,,,,
31,6,I open the backpack.,open,backpack,,,,,,,,
31,7,I open the backpack.,open,backpack,,,,,,,,
31,8,I open the backpack.,open,backpack,,,,,,,,
31,9,I open the backpack.,open,backpack,,,,,,,,
31,10,I open the backpack.,open,backpack,,,,,,,,
31,11,I open the backpack.,open,backpack,,,,,,,,
31,12,I open the backpack.,open,backpack,,,,,,,,
31,13,I open the backpack.,open,backpack,,,,,,,,
31,14,I open the backpack.,open,backpack,,,,,,,,
32,1,I close the backpack.,close,backpack,Process_end,,no,,A Process comes to an end.  'The project came to a close.',Confidence: 0.952,,v
32,2,I close the backpack.,close,backpack,Body_movement,,yes,,"This frame contains words for motions or actions an Agent performs using some part of his/her body.   A number of words in this frame occur as blends with Communication, in which the action has an Addressee.  For example,   'Pat nodded at Kim.'  These examples differ from Communication.Gesture in that no specific message need be expressed, as in  'She nodded to him to sit down.'  Since this frame involves a particular type of motion, it contains the frame elements Source, Path, Goal and Area, which originate in the motion frame.  All of these frame elements are generally expressed in PP Complements.  'The boy swung his legs from under the table.'",Confidence: 0.828,,v
32,3,I close the backpack.,close,backpack,Locale_closure,,no,,"A building or location that can be sealed to prevent entrance, the Locale, ceases to be open for use.  'That park closed last year.'",Confidence: 0.689,,
32,4,I close the backpack.,close,backpack,Closure,,yes,,"An Agent manipulates a Fastener to open or close a Containing_object (e.g. coat, jar).  Sometimes an Enclosed_region or a Container_portal may be expressed. Since the Manipulator is syntactically omissible, many verbs in this frame incorporate the Fastener.  'Mary closed her coat with a belt.' 'Mary closed her coat with one hand.' 'Mary buttoned her coat .'",Confidence: 0.498,,
32,5,I close the backpack.,close,backpack,Business_closure,,no,,"A business locale, the Entity, ceases to provide services and closes.   'Exxon went under.'",Confidence: 0.394,,
32,6,I close the backpack.,close,backpack,Placing,,no,,"Generally without overall (translational) motion,  an Agent places a Theme at a location, the Goal, which is profiled.  In this frame, the Theme is under the control of the Agent/Cause at the time of its arrival at the Goal.  'David placed his briefcase on the floor.'  This frame differs from Filling in that it focuses on the Theme rather than the effect on the Goal entity.  It differs from Removing in focusing on the Goal rather than the Source of motion for the Theme.",Confidence: 0.315,,
32,7,I close the backpack.,close,backpack,Reveal_secret,,no,,"A Speaker reveals Information that was previously secret to an Addressee. In some cases, the Addressee is expected to keep the Information from other parties. The Information may be damaging to the reputation of the Speaker. Instead of (or in addition to) a Speaker, a Medium may also be mentioned. Likewise, a Topic may be stated instead of Information. Some lexical units in this frame imply that the Addressee has already been confronted with the Information.    'Could it be true that Martin himself was the one who spilled the beans on Pops and Brad's planned wedding? '  ",Confidence: 0.206,,
32,8,I close the backpack.,close,backpack,,,,,,,,
32,9,I close the backpack.,close,backpack,,,,,,,,
32,10,I close the backpack.,close,backpack,,,,,,,,
32,11,I close the backpack.,close,backpack,,,,,,,,
32,12,I close the backpack.,close,backpack,,,,,,,,
32,13,I close the backpack.,close,backpack,,,,,,,,
32,14,I close the backpack.,close,backpack,,,,,,,,
33,1,I carry the backpack.,carry,backpack,Bringing,,yes,,"This frame concerns the movement of a Theme and an Agent and/or Carrier.   The Agent, a person or other sentient entity, controls the shared Path by moving the Theme during the motion. In other words, the Agent has overall motion in directing the motion of the Theme.  The Carrier may be a separate entity, or it may be the Agent's body. The Constant_location may be a subregion of the Agent's body or (a subregion of) a vehicle that the Agent uses.  'Karl carried the books across campus to the library on his head.' 'Karl carried the books across campus to the library in his truck.' 'Karl carried the books across campus to the library by truck.' 'The truck carried the books across campus to the library in specially designed boxes.' The  FEs include Path, Goal, and Source.  Area is an area that contains the motion when the path is understood as irregular.   This frame emphasizes the path of movement as opposed to the FEs Source or Goal as in Filling or Placing. ",Confidence: 0.911,,v
33,2,I carry the backpack.,carry,backpack,Activity_ongoing,,no,,"An Agent is performing the portion of an Activity in which there is dynamic stability. '' 'Not noticing the hoards of people rushing by the window, Manny continued eating his lunch.'  'Keep living the dream!'  ",Confidence: 0.476,,
33,3,I carry the backpack.,carry,backpack,Conduct,,no,,An Agent acts in a certain Manner either generally or under some particular Circumstances. The conduct may also be directed specifically towards an Affected_party.  ' He pledges to  conduct himself  with honesty and humility.' ' This year they have behaved themselves particularly impudently.' ' His appearance was as   immaculate as ever and his bearing  composed and dignified. ',Confidence: 0.392,,
33,4,I carry the backpack.,carry,backpack,Bearing_arms,,no,,"A Protagonist has (or does not have) a Weapon.  The Degree to which the Protagonist is armed may also be described.  The Protagonist is normally a human but may be a device that has subsidiary weapons.  'Apparently, the suspect is armed with a shotgun.' 'After she pulled the .45 from her sock drawer, she felt well enough armed to face anyone coming in.' 'The Tomahawk missile packs a lot of heat .'  'An individual with a right-to-carry license may continue to carry in a ""school zone"" in compliance with existing state and local laws. INI'",Confidence: 0.350,,
33,5,I carry the backpack.,carry,backpack,Intentionally_act,,no,,This is an abstract frame for acts performed by sentient beings. It exists mostly for FE inheritance.  'I carried out the deed easily .',Confidence: 0.290,,
33,6,I carry the backpack.,carry,backpack,Carry_goods,,no,,"A Distributor sells, lends, or otherwise distributes a class of Goods. In the prototypical case, the Distributor is a retailer who generally keeps some type of Goods on site for the purpose of selling it to a buyer. Extensions include lending Goods (e.g., libraries, movie rental outlets), organization-internal distribution (as in a hospital), or other non-commercial distribution centers. The Goods are constrained to be a type of item (e.g., canned goods, antique dressers) rather than a particular or unique item (e.g., Smith's last self-portrait, that guitar I saw here last week). Note that a Distributor may carry some particular goods, but may not have it on hand at that exact moment.  'Trader Joe's carries a wide variety of foods, drinks, and househole necessities.'",Confidence: 0.133,,
33,7,I carry the backpack.,carry,backpack,Giving_birth,,no,,A Mother and Father produce a Child or an Egg. 'Betty bore Gerry three intelligent daughters.',Confidence: 0.059,,
33,8,I carry the backpack.,carry,backpack,,,,,,,,
33,9,I carry the backpack.,carry,backpack,,,,,,,,
33,10,I carry the backpack.,carry,backpack,,,,,,,,
33,11,I carry the backpack.,carry,backpack,,,,,,,,
33,12,I carry the backpack.,carry,backpack,,,,,,,,
33,13,I carry the backpack.,carry,backpack,,,,,,,,
33,14,I carry the backpack.,carry,backpack,,,,,,,,
34,1,I drop the backpack.,drop,backpack,Body_movement,,yes,,"This frame contains words for motions or actions an Agent performs using some part of his/her body.   A number of words in this frame occur as blends with Communication, in which the action has an Addressee.  For example,   'Pat nodded at Kim.'  These examples differ from Communication.Gesture in that no specific message need be expressed, as in  'She nodded to him to sit down.'  Since this frame involves a particular type of motion, it contains the frame elements Source, Path, Goal and Area, which originate in the motion frame.  All of these frame elements are generally expressed in PP Complements.  'The boy swung his legs from under the table.'",Confidence: 0.872,,v
34,2,I drop the backpack.,drop,backpack,Change_position_on_a_scale,,no,,"This frame consists of words that indicate the change of an Item's position on a scale (the Attribute) from a starting point (Initial_value) to an end point (Final_value). The direction (Path) of the movement can be indicated as well as the magnitude of the change (Difference).  The rate of change of the value (Speed) is optionally indicated.  Another scale (Correlate), which the values are correlated with, is indicated if it is not the default correlate (namely, absolute time).  '' The distinction between Attributes and Items is not always an easy one. The clear cases involve the expression of the Attribute in an in-PP.  'Hawke's Bay winery doubled in size last year.'  'The amount you can deduct, then, depends on whether or not the stock has increased in value during the period you have owned it.'  Other clear cases of Attributes involve NP's like size, quality, number, value that denote abstract attributes rather than events or classes of things.   '' The analysis is more complicated when an event-denoting noun phrase occurs as the subject and the sentence has no in-PP. In the simplest cases, where the Attribute is the number of occurrences of the event, the Attribute is usually left implicit, as in exx. 1 and 2, the Attribute below.  '(1)Accidents increased 20% to 345.' '(1--second FE layer)Accidents increased 20% to 345.' '(2) Attacks on civilians decreased over the last 4 months  DNI.'  In cases  like (1), we will tag the Attribute on the second layer below the Final_value label, as that FE makes it clear that the Attribute is simply cardinality. In cases like (2), we tag it as DNI because in context the hearer has to understand a particular Attribute rather than just some or any appropriate Attribute of the Item.  Note that the above pattern can be compared to cases involving tangible Items, where the Attribute may similarly be missing when the incidence or frequency of the Item is specified.  '(3) Woodland birds increasedto their highest level since 1990 DNI.'   A more complicated case involving event-denoting subjects is when the Attribute measured is not the incidence of the type of event specified but rather an Attribute of an event-participant. In (4), it is not the number of times that turbot was caught that has changed but the amount of fish caught.  '(4) Turbot catches increased from around 100 tonnes in the 1960s to around 1,200 tonnes in the mid 1990s.' '(4-second FE layer) Turbot catches increased from around 100 tonnes in the 1960s to around 1,200 tonnes in the mid 1990s.'  (Note the 2nd layer annotation of the Attribute below the Initial_value and Final_value FEs, since they indicate that the Attribute is implicitly weight.)  Similarly, in (5), the report is (in context) about the total monetary value of the gifts, not about the number of donations made.  '(5)Overall Giving by Church Members increased  from 2000 to 2001'  As can be seen from the above examples, we consider the event nouns in uses such as (4) and (5) to also specify Items. Note that in cases like (4), we do not want to treat the subject NP ""turbot catches"" as an Attribute that includes information about the Item, since it would not make sense to restate (4) as follows:  '*Turbot increased in catches.'  Two more complications arise. First, certain nouns that do not, by their etymology, denote abstract attributes have a second sense in which they do denote an Attribute.  '(6) The population of Smallville increased fourfold to 807.'   Under one reading, (6a), the population could be understood as referring to ""the people"", in which case the Attribute cardinality is understood as unexpressed, as in (1),  (2), and (3).  The Attribute could be overtly specified:  '(6a) The population of Smallville increased fourfold in size to 807.'  Under another reading, (6b), population is an Attribute that habitats or locations possess. In this case, the whole NP ""the population of Smallville"" is treated as the Attribute and on the second layer ""of Smallville"" is tagged as Item.   '(6b) The population of Smallville increased fourfold to 807.' '(6b-second FE layer) The population of Smallville increased fourfold to 807.' Support for the possibility of this second reading comes from the fact that you can also state the facts as in (6c).  '(6c) Smallville increased fourfold in population to 807.'   The last complication is that Initial_value expressions can also function as the subject, which superficially look like expressions of Attribute.  '(7) The 1999 price had increased to $3400 by 2001.' '(7--second layer) The 1999 price had increased to $3400 by 2001.'  There is no Attribute ""1999 price"" here (though the concept is plausible in certain special statistical contexts where prices are indexed to prices of a particular year). (7) simply reports that the value of the price-Attribute changed from whatever it was in 1999 to the new value of $3400 by 2001. For sentence (7), Attribute would only be indicated as ""price"" on the 2nd layer. ",Confidence: 0.677,,
34,3,I drop the backpack.,drop,backpack,Cause_change_of_position_on_a_scale,,no,,"This frame consists of words that indicate that an Agent or a Cause affects the position of an Item on some scale (the Attribute) to change it from an initial value (Value_1) to an end value (Value_2). The direction of the change (Path) can be encoded as well as the magnitude of the change (Difference). The rate of change of the value (Speed) can optionally be indicated as well as a second scale (Co_Variable), which the values are correlated with.  '' 'The company is raising the final dividend from 4.34p to 4.57p, to boost the total by 5.3 percent to 6.36p.'  'Similarly, a consumer boom will encourage the authorities to increase interest rates in order to keep money supply on target.'  'United Way of Central Indiana adds value to your investment.'",Confidence: 0.641,,
34,4,I drop the backpack.,drop,backpack,Change_posture,,no,,A Protagonist changes the overall position and posture of the body.  'Smithers leaned forward to grab the folder on the far side.',Confidence: 0.575,,
34,5,I drop the backpack.,drop,backpack,Perception_active,,no,,"This frame contains perception words whose perceivers intentionally direct their attention to some entity or phenomenon in order to have a perceptual experience.  For this reason we call the perceiver role in this frame Perceiver_agentive.    'She gazed upon him fondly.'  Comparing the Perception_active frame to the Perception_experience frame, we note that for some modalities there are different lexical items in each frame.  For instance, whereas Perception_active contains the verb phrase look at, Perception_experience contains see.   For other sense modalities, we find the same lexical item in both frames.  To illustrate, consider the verb smell.  This first sentence exemplifies the Perception_active use of the verb smell:'Smell this to see if it's fresh.CNI' This second sentence exemplifies its Perception_experience sense: 'I smell something rotten.'  ",Confidence: 0.571,,
34,6,I drop the backpack.,drop,backpack,Path_shape,,no,,"The words in this frame describe the ""fictive"" motion of a stationary Road.  Some of the targets cast the scene primarily in terms of the Path_shape:  'The long mountain road meandered through the woods.'  Some of the words in this frame imply a Source or Goal which is expressed by a direct object:  'The path entered the garden on the west side.'  Other members of the frame refer to a Direction: 'Then the path bears a little to the right.'  Yet others indicate a Path which requires mention of a landmark:  'The otherwise arrow-straight highway veers north and skirts the lake.'",Confidence: 0.477,,
34,7,I drop the backpack.,drop,backpack,Drop_in_on,,no,,"A Visitor arrives at the Host_location as a guest of the Host, for the purpose of achieving a Purpose. The Purpose is often social in nature, i.e., the visit itself constitutes a goal.  'I'm gonna drop in on Kieth for a while.' ",Confidence: 0.471,,
